node_id,article_id,entity,entity_type,topic,sentiment,cluster_id,dominant_topic,downloaded_date,node
134,426824,Morbius,ORG,5,-0.9952,7,4,2022-03-25,Morbius_7_4
135,426824,Sony Pictures Entertainment,ORG,5,-0.9952,7,4,2022-03-25,Sony Pictures Entertainment_7_4
136,426824,The Walt Disney Company,ORG,5,-0.9952,7,4,2022-03-25,The Walt Disney Company_7_4
53,426824,American,NORP,5,-0.9952,7,4,2022-03-25,American_7_4
137,426824,ABC News,ORG,5,-0.9952,7,4,2022-03-25,ABC News_7_4
133,426824,Feb. 28,DATE,5,-0.9952,7,4,2022-03-25,Feb. 28_7_4
33,426824,Russia,GPE,5,-0.9952,7,4,2022-03-25,Russia_7_4
37,426824,Ukraine,GPE,5,-0.9952,7,4,2022-03-25,Ukraine_7_4
33,426824,Russia,GPE,5,-0.9952,7,4,2022-03-25,Russia_7_4
138,426824,Pixar,PERSON,5,-0.9952,7,4,2022-03-25,Pixar_7_4
139,426824,NGO,ORG,5,-0.9952,7,4,2022-03-25,NGO_7_4
140,426824,Feb. 27,DATE,5,-0.9952,7,4,2022-03-25,Feb. 27_7_4
37,426824,Ukraine,GPE,5,-0.9952,7,4,2022-03-25,Ukraine_7_4
49,426824,Belarus,GPE,5,-0.9952,7,4,2022-03-25,Belarus_7_4
33,426824,Russia,GPE,5,-0.9952,7,4,2022-03-25,Russia_7_4
33,426824,Russia,GPE,5,-0.9952,7,4,2022-03-25,Russia_7_4
141,426824,ABC News',ORG,5,-0.9952,7,4,2022-03-25,ABC News'_7_4
142,426824,Justin Gomez,PERSON,5,-0.9952,7,4,2022-03-25,Justin Gomez_7_4
143,426824,Will Kim,PERSON,5,-0.9952,7,4,2022-03-25,Will Kim_7_4
144,426824,Christine Theodorou,PERSON,5,-0.9952,7,4,2022-03-25,Christine Theodorou_7_4
145,426824,William Gretsky,PERSON,5,-0.9952,7,4,2022-03-25,William Gretsky_7_4
146,426824,Zunaira Zaki,PERSON,5,-0.9952,7,4,2022-03-25,Zunaira Zaki_7_4
147,426824,Alexandra Faul,PERSON,5,-0.9952,7,4,2022-03-25,Alexandra Faul_7_4
148,426824,Victor Ordonez,PERSON,5,-0.9952,7,4,2022-03-25,Victor Ordonez_7_4
149,426824,Matt Foster,PERSON,5,-0.9952,7,4,2022-03-25,Matt Foster_7_4
150,426824,Isabella Murray,PERSON,5,-0.9952,7,4,2022-03-25,Isabella Murray_7_4
151,426824,Peter Madden,PERSON,5,-0.9952,7,4,2022-03-25,Peter Madden_7_4
152,436119,Boston,GPE,8,0.9267,6,4,2022-03-26,Boston_6_4
153,436119,BOSTON,GPE,8,0.9267,6,4,2022-03-26,BOSTON_6_4
152,436119,Boston,GPE,8,0.9267,6,4,2022-03-26,Boston_6_4
154,436119,Saturday,DATE,8,0.9267,6,4,2022-03-26,Saturday_6_4
155,436119,evening,TIME,8,0.9267,6,4,2022-03-26,evening_6_4
156,436119,Boston Emergency Medical Services,ORG,8,0.9267,6,4,2022-03-26,Boston Emergency Medical Services_6_4
157,436119,one,CARDINAL,8,0.9267,6,4,2022-03-26,one_6_4
158,436119,second,ORDINAL,8,0.9267,6,4,2022-03-26,second_6_4
159,436119,WCVB-TV,ORG,8,0.9267,6,4,2022-03-26,WCVB-TV_6_4
160,436119,ninth,ORDINAL,8,0.9267,6,4,2022-03-26,ninth_6_4
161,436119,John Moriarty & Associates,ORG,8,0.9267,6,4,2022-03-26,John Moriarty & Associates_6_4
162,436119,Boston Fire,ORG,8,0.9267,6,4,2022-03-26,Boston Fire_6_4
163,436119,Jack Dempsey,PERSON,8,0.9267,6,4,2022-03-26,Jack Dempsey_6_4
164,436119,Dempsey,PERSON,8,0.9267,6,4,2022-03-26,Dempsey_6_4
152,436119,Boston,GPE,8,0.9267,6,4,2022-03-26,Boston_6_4
165,436119,Michelle Wu,PERSON,8,0.9267,6,4,2022-03-26,Michelle Wu_6_4
164,436119,Dempsey,PERSON,8,0.9267,6,4,2022-03-26,Dempsey_6_4
166,436119,the Boston Inspection Services,ORG,8,0.9267,6,4,2022-03-26,the Boston Inspection Services_6_4
167,436119,Suffolk County,GPE,8,0.9267,6,4,2022-03-26,Suffolk County_6_4
168,436119,Kevin Hayden,PERSON,8,0.9267,6,4,2022-03-26,Kevin Hayden_6_4
161,436119,John Moriarty & Associates,ORG,8,0.9267,6,4,2022-03-26,John Moriarty & Associates_6_4
169,436119,the Boston Police Department,ORG,8,0.9267,6,4,2022-03-26,the Boston Police Department_6_4
170,436119,EMS,ORG,8,0.9267,6,4,2022-03-26,EMS_6_4
171,578564,Chinese,NORP,8,-0.5423,4,1,2022-03-26,Chinese_4_1
172,578564,Australian,NORP,8,-0.5423,4,1,2022-03-26,Australian_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
174,578564,August 2020,DATE,8,-0.5423,4,1,2022-03-26,August 2020_4_1
175,578564,next week,DATE,8,-0.5423,4,1,2022-03-26,next week_4_1
172,578564,Australian,NORP,8,-0.5423,4,1,2022-03-26,Australian_4_1
176,578564,Saturday,DATE,8,-0.5423,4,1,2022-03-26,Saturday_4_1
177,578564,"March 30, 2022",DATE,8,-0.5423,4,1,2022-03-26,"March 30, 2022_4_1"
178,578564,BEIJING,GPE,8,-0.5423,4,1,2022-03-26,BEIJING_4_1
171,578564,Chinese,NORP,8,-0.5423,4,1,2022-03-26,Chinese_4_1
172,578564,Australian,NORP,8,-0.5423,4,1,2022-03-26,Australian_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
174,578564,August 2020,DATE,8,-0.5423,4,1,2022-03-26,August 2020_4_1
175,578564,next week,DATE,8,-0.5423,4,1,2022-03-26,next week_4_1
172,578564,Australian,NORP,8,-0.5423,4,1,2022-03-26,Australian_4_1
176,578564,Saturday,DATE,8,-0.5423,4,1,2022-03-26,Saturday_4_1
179,578564,Cheng Lei,PERSON,8,-0.5423,4,1,2022-03-26,Cheng Lei_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
180,578564,CGTN,ORG,8,-0.5423,4,1,2022-03-26,CGTN_4_1
171,578564,Chinese,NORP,8,-0.5423,4,1,2022-03-26,Chinese_4_1
181,578564,Australia,GPE,8,-0.5423,4,1,2022-03-26,Australia_4_1
182,578564,Thursday,DATE,8,-0.5423,4,1,2022-03-26,Thursday_4_1
172,578564,Australian,NORP,8,-0.5423,4,1,2022-03-26,Australian_4_1
183,578564,Marise Payne,PERSON,8,-0.5423,4,1,2022-03-26,Marise Payne_4_1
184,578564,The National Press Clubs,ORG,8,-0.5423,4,1,2022-03-26,The National Press Clubs_4_1
185,578564,the United States,GPE,8,-0.5423,4,1,2022-03-26,the United States_4_1
181,578564,Australia,GPE,8,-0.5423,4,1,2022-03-26,Australia_4_1
180,578564,CGTN,ORG,8,-0.5423,4,1,2022-03-26,CGTN_4_1
186,578564,last year,DATE,8,-0.5423,4,1,2022-03-26,last year_4_1
187,578564,U.S. National Press Club,ORG,8,-0.5423,4,1,2022-03-26,U.S. National Press Club_4_1
181,578564,Australia,GPE,8,-0.5423,4,1,2022-03-26,Australia_4_1
188,578564,Cheng,PERSON,8,-0.5423,4,1,2022-03-26,Cheng_4_1
189,578564,Payne,ORG,8,-0.5423,4,1,2022-03-26,Payne_4_1
190,578564,March 21,DATE,8,-0.5423,4,1,2022-03-26,March 21_4_1
188,578564,Cheng,PERSON,8,-0.5423,4,1,2022-03-26,Cheng_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
191,578564,the University of Queensland,ORG,8,-0.5423,4,1,2022-03-26,the University of Queensland_4_1
181,578564,Australia,GPE,8,-0.5423,4,1,2022-03-26,Australia_4_1
192,578564,Cadbury Schweppes,ORG,8,-0.5423,4,1,2022-03-26,Cadbury Schweppes_4_1
193,578564,ExxonMobil,ORG,8,-0.5423,4,1,2022-03-26,ExxonMobil_4_1
194,578564,1995 to 2000,DATE,8,-0.5423,4,1,2022-03-26,1995 to 2000_4_1
180,578564,CGTN,ORG,8,-0.5423,4,1,2022-03-26,CGTN_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
195,578564,2001,DATE,8,-0.5423,4,1,2022-03-26,2001_4_1
196,578564,CCTV,ORG,8,-0.5423,4,1,2022-03-26,CCTV_4_1
197,578564,the following year,DATE,8,-0.5423,4,1,2022-03-26,the following year_4_1
173,578564,China,GPE,8,-0.5423,4,1,2022-03-26,China_4_1
198,578564,CNBC,ORG,8,-0.5423,4,1,2022-03-26,CNBC_4_1
199,578564,Asia,LOC,8,-0.5423,4,1,2022-03-26,Asia_4_1
200,578564,nine years,DATE,8,-0.5423,4,1,2022-03-26,nine years_4_1
196,578564,CCTV,ORG,8,-0.5423,4,1,2022-03-26,CCTV_4_1
201,578564,2012,DATE,8,-0.5423,4,1,2022-03-26,2012_4_1
180,578564,CGTN,ORG,8,-0.5423,4,1,2022-03-26,CGTN_4_1
202,2015530,Russia,GPE,7,-0.9994,7,7,2022-03-27,Russia_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
204,2015530,Middle Eastern,LOC,7,-0.9994,7,7,2022-03-27,Middle Eastern_7_7
205,2015530,North African,NORP,7,-0.9994,7,7,2022-03-27,North African_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
206,2015530,Russian,NORP,7,-0.9994,7,7,2022-03-27,Russian_7_7
207,2015530,BEIRUT -- Layal Aswad,ORG,7,-0.9994,7,7,2022-03-27,BEIRUT -- Layal Aswad_7_7
208,2015530,Lebanon,GPE,7,-0.9994,7,7,2022-03-27,Lebanon_7_7
209,2015530,two-year,DATE,7,-0.9994,7,7,2022-03-27,two-year_7_7
202,2015530,Russia,GPE,7,-0.9994,7,7,2022-03-27,Russia_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
210,2015530,four,CARDINAL,7,-0.9994,7,7,2022-03-27,four_7_7
211,2015530,48-year-old,DATE,7,-0.9994,7,7,2022-03-27,48-year-old_7_7
208,2015530,Lebanon,GPE,7,-0.9994,7,7,2022-03-27,Lebanon_7_7
212,2015530,Iraq,GPE,7,-0.9994,7,7,2022-03-27,Iraq_7_7
213,2015530,Syria,GPE,7,-0.9994,7,7,2022-03-27,Syria_7_7
214,2015530,Sudan,GPE,7,-0.9994,7,7,2022-03-27,Sudan_7_7
215,2015530,Yemen,GPE,7,-0.9994,7,7,2022-03-27,Yemen_7_7
216,2015530,millions,CARDINAL,7,-0.9994,7,7,2022-03-27,millions_7_7
217,2015530,the Middle East,LOC,7,-0.9994,7,7,2022-03-27,the Middle East_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
202,2015530,Russia,GPE,7,-0.9994,7,7,2022-03-27,Russia_7_7
218,2015530,a third,CARDINAL,7,-0.9994,7,7,2022-03-27,a third_7_7
217,2015530,the Middle East,LOC,7,-0.9994,7,7,2022-03-27,the Middle East_7_7
216,2015530,millions,CARDINAL,7,-0.9994,7,7,2022-03-27,millions_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
217,2015530,the Middle East,LOC,7,-0.9994,7,7,2022-03-27,the Middle East_7_7
219,2015530,North Africa,GPE,7,-0.9994,7,7,2022-03-27,North Africa_7_7
220,2015530,Lama Fakih,PERSON,7,-0.9994,7,7,2022-03-27,Lama Fakih_7_7
221,2015530,Middle East,LOC,7,-0.9994,7,7,2022-03-27,Middle East_7_7
219,2015530,North Africa,GPE,7,-0.9994,7,7,2022-03-27,North Africa_7_7
222,2015530,Human Rights Watch,ORG,7,-0.9994,7,7,2022-03-27,Human Rights Watch_7_7
223,2015530,late 2010,DATE,7,-0.9994,7,7,2022-03-27,late 2010_7_7
224,2015530,the Arab Spring,EVENT,7,-0.9994,7,7,2022-03-27,the Arab Spring_7_7
217,2015530,the Middle East,LOC,7,-0.9994,7,7,2022-03-27,the Middle East_7_7
225,2015530,Kristalina Georgieva,PERSON,7,-0.9994,7,7,2022-03-27,Kristalina Georgieva_7_7
226,2015530,the International Monetary Fund,ORG,7,-0.9994,7,7,2022-03-27,the International Monetary Fund_7_7
227,2015530,Georgieva,PERSON,7,-0.9994,7,7,2022-03-27,Georgieva_7_7
228,2015530,Sunday,DATE,7,-0.9994,7,7,2022-03-27,Sunday_7_7
229,2015530,the Doha Forum,FAC,7,-0.9994,7,7,2022-03-27,the Doha Forum_7_7
230,2015530,Qatar,GPE,7,-0.9994,7,7,2022-03-27,Qatar_7_7
212,2015530,Iraq,GPE,7,-0.9994,7,7,2022-03-27,Iraq_7_7
214,2015530,Sudan,GPE,7,-0.9994,7,7,2022-03-27,Sudan_7_7
231,2015530,the past several weeks,DATE,7,-0.9994,7,7,2022-03-27,the past several weeks_7_7
232,2015530,Fakih,PERSON,7,-0.9994,7,7,2022-03-27,Fakih_7_7
233,2015530,Arab,NORP,7,-0.9994,7,7,2022-03-27,Arab_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
234,2015530,more than 3.7 million,CARDINAL,7,-0.9994,7,7,2022-03-27,more than 3.7 million_7_7
235,2015530,Europe,LOC,7,-0.9994,7,7,2022-03-27,Europe_7_7
236,2015530,World War II,EVENT,7,-0.9994,7,7,2022-03-27,World War II_7_7
216,2015530,millions,CARDINAL,7,-0.9994,7,7,2022-03-27,millions_7_7
237,2015530,Palestinians,NORP,7,-0.9994,7,7,2022-03-27,Palestinians_7_7
238,2015530,Lebanese,NORP,7,-0.9994,7,7,2022-03-27,Lebanese_7_7
239,2015530,Yemenis,NORP,7,-0.9994,7,7,2022-03-27,Yemenis_7_7
240,2015530,Syrians,NORP,7,-0.9994,7,7,2022-03-27,Syrians_7_7
241,2015530,Carnegie Middle East,LOC,7,-0.9994,7,7,2022-03-27,Carnegie Middle East_7_7
242,2015530,last week,DATE,7,-0.9994,7,7,2022-03-27,last week_7_7
213,2015530,Syria,GPE,7,-0.9994,7,7,2022-03-27,Syria_7_7
243,2015530,14.6 million,CARDINAL,7,-0.9994,7,7,2022-03-27,14.6 million_7_7
244,2015530,this year,DATE,7,-0.9994,7,7,2022-03-27,this year_7_7
245,2015530,9%,PERCENT,7,-0.9994,7,7,2022-03-27,9%_7_7
246,2015530,2021,DATE,7,-0.9994,7,7,2022-03-27,2021_7_7
247,2015530,32%,PERCENT,7,-0.9994,7,7,2022-03-27,32%_7_7
248,2015530,2020,DATE,7,-0.9994,7,7,2022-03-27,2020_7_7
249,2015530,Joyce Msuya,PERSON,7,-0.9994,7,7,2022-03-27,Joyce Msuya_7_7
250,2015530,the United Nations,ORG,7,-0.9994,7,7,2022-03-27,the United Nations_7_7
251,2015530,the U.N. Security Council,ORG,7,-0.9994,7,7,2022-03-27,the U.N. Security Council_7_7
252,2015530,February,DATE,7,-0.9994,7,7,2022-03-27,February_7_7
215,2015530,Yemen,GPE,7,-0.9994,7,7,2022-03-27,Yemen_7_7
216,2015530,millions,CARDINAL,7,-0.9994,7,7,2022-03-27,millions_7_7
253,2015530,seven years,DATE,7,-0.9994,7,7,2022-03-27,seven years_7_7
254,2015530,U.N.,ORG,7,-0.9994,7,7,2022-03-27,U.N._7_7
255,2015530,"more than 160,000",CARDINAL,7,-0.9994,7,7,2022-03-27,"more than 160,000_7_7"
215,2015530,Yemen,GPE,7,-0.9994,7,7,2022-03-27,Yemen_7_7
256,2015530,2022,DATE,7,-0.9994,7,7,2022-03-27,2022_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
254,2015530,U.N.,ORG,7,-0.9994,7,7,2022-03-27,U.N._7_7
257,2015530,earlier this month,DATE,7,-0.9994,7,7,2022-03-27,earlier this month_7_7
258,2015530,$1.3 billion,MONEY,7,-0.9994,7,7,2022-03-27,$1.3 billion_7_7
259,2015530,less than a third,CARDINAL,7,-0.9994,7,7,2022-03-27,less than a third_7_7
260,2015530,Ghalib al-Najjar,PERSON,7,-0.9994,7,7,2022-03-27,Ghalib al-Najjar_7_7
211,2015530,48-year-old,DATE,7,-0.9994,7,7,2022-03-27,48-year-old_7_7
261,2015530,Yemeni,NORP,7,-0.9994,7,7,2022-03-27,Yemeni_7_7
262,2015530,seven,CARDINAL,7,-0.9994,7,7,2022-03-27,seven_7_7
263,2015530,Sanaa,GPE,7,-0.9994,7,7,2022-03-27,Sanaa_7_7
264,2015530,more than four years ago,DATE,7,-0.9994,7,7,2022-03-27,more than four years ago_7_7
208,2015530,Lebanon,GPE,7,-0.9994,7,7,2022-03-27,Lebanon_7_7
265,2015530,the past two years,DATE,7,-0.9994,7,7,2022-03-27,the past two years_7_7
266,2015530,Beirut,GPE,7,-0.9994,7,7,2022-03-27,Beirut_7_7
248,2015530,2020,DATE,7,-0.9994,7,7,2022-03-27,2020_7_7
267,2015530,just six weeks,DATE,7,-0.9994,7,7,2022-03-27,just six weeks_7_7
268,2015530,darker days ahead,DATE,7,-0.9994,7,7,2022-03-27,darker days ahead_7_7
269,2015530,this week,DATE,7,-0.9994,7,7,2022-03-27,this week_7_7
270,2015530,Hani Bohsali,PERSON,7,-0.9994,7,7,2022-03-27,Hani Bohsali_7_7
271,2015530,60%,PERCENT,7,-0.9994,7,7,2022-03-27,60%_7_7
208,2015530,Lebanon,GPE,7,-0.9994,7,7,2022-03-27,Lebanon_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
202,2015530,Russia,GPE,7,-0.9994,7,7,2022-03-27,Russia_7_7
272,2015530,Bohsali,PERSON,7,-0.9994,7,7,2022-03-27,Bohsali_7_7
273,2015530,5,CARDINAL,7,-0.9994,7,7,2022-03-27,5_7_7
274,2015530,1 gallon,CARDINAL,7,-0.9994,7,7,2022-03-27,1 gallon_7_7
208,2015530,Lebanon,GPE,7,-0.9994,7,7,2022-03-27,Lebanon_7_7
275,2015530,monthly,DATE,7,-0.9994,7,7,2022-03-27,monthly_7_7
276,2015530,"675,000 Lebanese pounds",QUANTITY,7,-0.9994,7,7,2022-03-27,"675,000 Lebanese pounds_7_7"
277,2015530,29,MONEY,7,-0.9994,7,7,2022-03-27,29_7_7
278,2015530,around 90%,PERCENT,7,-0.9994,7,7,2022-03-27,around 90%_7_7
279,2015530,October 2019,DATE,7,-0.9994,7,7,2022-03-27,October 2019_7_7
280,2015530,Aswad’s,ORG,7,-0.9994,7,7,2022-03-27,Aswad’s_7_7
275,2015530,monthly,DATE,7,-0.9994,7,7,2022-03-27,monthly_7_7
281,2015530,the day,DATE,7,-0.9994,7,7,2022-03-27,the day_7_7
282,2015530,Picon,ORG,7,-0.9994,7,7,2022-03-27,Picon_7_7
283,2015530,Aswad,PERSON,7,-0.9994,7,7,2022-03-27,Aswad_7_7
213,2015530,Syria,GPE,7,-0.9994,7,7,2022-03-27,Syria_7_7
284,2015530,more than 11 years,DATE,7,-0.9994,7,7,2022-03-27,more than 11 years_7_7
285,2015530,more than 90%,PERCENT,7,-0.9994,7,7,2022-03-27,more than 90%_7_7
286,2015530,the month,DATE,7,-0.9994,7,7,2022-03-27,the month_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
287,2015530,a recent day,DATE,7,-0.9994,7,7,2022-03-27,a recent day_7_7
288,2015530,one,CARDINAL,7,-0.9994,7,7,2022-03-27,one_7_7
289,2015530,Damascus,GPE,7,-0.9994,7,7,2022-03-27,Damascus_7_7
290,2015530,Egypt,GPE,7,-0.9994,7,7,2022-03-27,Egypt_7_7
291,2015530,about a third,CARDINAL,7,-0.9994,7,7,2022-03-27,about a third_7_7
292,2015530,more than 103 million,CARDINAL,7,-0.9994,7,7,2022-03-27,more than 103 million_7_7
293,2015530,Associated Press,ORG,7,-0.9994,7,7,2022-03-27,Associated Press_7_7
294,2015530,three,CARDINAL,7,-0.9994,7,7,2022-03-27,three_7_7
295,2015530,Cairo,GPE,7,-0.9994,7,7,2022-03-27,Cairo_7_7
257,2015530,earlier this month,DATE,7,-0.9994,7,7,2022-03-27,earlier this month_7_7
296,2015530,Egyptians,NORP,7,-0.9994,7,7,2022-03-27,Egyptians_7_7
297,2015530,up to 50%,PERCENT,7,-0.9994,7,7,2022-03-27,up to 50%_7_7
298,2015530,Muslim,NORP,7,-0.9994,7,7,2022-03-27,Muslim_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
299,2015530,Doaa el-Sayed,PERSON,7,-0.9994,7,7,2022-03-27,Doaa el-Sayed_7_7
300,2015530,Egyptian,NORP,7,-0.9994,7,7,2022-03-27,Egyptian_7_7
294,2015530,three,CARDINAL,7,-0.9994,7,7,2022-03-27,three_7_7
301,2015530,Libya,GPE,7,-0.9994,7,7,2022-03-27,Libya_7_7
302,2015530,Gaza,GPE,7,-0.9994,7,7,2022-03-27,Gaza_7_7
203,2015530,Ukraine,GPE,7,-0.9994,7,7,2022-03-27,Ukraine_7_7
303,2015530,2 million,CARDINAL,7,-0.9994,7,7,2022-03-27,2 million_7_7
304,2015530,Palestinian,NORP,7,-0.9994,7,7,2022-03-27,Palestinian_7_7
305,2015530,years,DATE,7,-0.9994,7,7,2022-03-27,years_7_7
306,2015530,Fayeq Abu Aker,PERSON,7,-0.9994,7,7,2022-03-27,Fayeq Abu Aker_7_7
302,2015530,Gaza,GPE,7,-0.9994,7,7,2022-03-27,Gaza_7_7
307,2015530,Turkish,NORP,7,-0.9994,7,7,2022-03-27,Turkish_7_7
308,2015530,Aker,PERSON,7,-0.9994,7,7,2022-03-27,Aker_7_7
290,2015530,Egypt,GPE,7,-0.9994,7,7,2022-03-27,Egypt_7_7
302,2015530,Gaza,GPE,7,-0.9994,7,7,2022-03-27,Gaza_7_7
210,2015530,four,CARDINAL,7,-0.9994,7,7,2022-03-27,four_7_7
309,2015530,26,MONEY,7,-0.9994,7,7,2022-03-27,26_7_7
310,2015530,40 years,DATE,7,-0.9994,7,7,2022-03-27,40 years_7_7
293,2015530,Associated Press,ORG,7,-0.9994,7,7,2022-03-27,Associated Press_7_7
311,2015530,Bassem Mroue,ORG,7,-0.9994,7,7,2022-03-27,Bassem Mroue_7_7
266,2015530,Beirut,GPE,7,-0.9994,7,7,2022-03-27,Beirut_7_7
312,2015530,Sammy Magdy,PERSON,7,-0.9994,7,7,2022-03-27,Sammy Magdy_7_7
295,2015530,Cairo,GPE,7,-0.9994,7,7,2022-03-27,Cairo_7_7
313,2015530,Wafaa Shurafa,PERSON,7,-0.9994,7,7,2022-03-27,Wafaa Shurafa_7_7
314,2015530,Gaza City,GPE,7,-0.9994,7,7,2022-03-27,Gaza City_7_7
315,2015530,Rami Musa,PERSON,7,-0.9994,7,7,2022-03-27,Rami Musa_7_7
316,2015530,Benghazi,GPE,7,-0.9994,7,7,2022-03-27,Benghazi_7_7
301,2015530,Libya,GPE,7,-0.9994,7,7,2022-03-27,Libya_7_7
317,340497,Donald Trump,PERSON,6,-0.9712,2,3,2022-03-27,Donald Trump_2_3
318,340497,November,DATE,6,-0.9712,2,3,2022-03-27,November_2_3
319,340497,the national Republican Party Trump,ORG,6,-0.9712,2,3,2022-03-27,the national Republican Party Trump_2_3
320,340497,Ga.,GPE,6,-0.9712,2,3,2022-03-27,Ga._2_3
321,340497,Donald Trump's,PERSON,6,-0.9712,2,3,2022-03-27,Donald Trump's_2_3
322,340497,the Republican Party,ORG,6,-0.9712,2,3,2022-03-27,the Republican Party_2_3
323,340497,Georgia,GPE,6,-0.9712,2,3,2022-03-27,Georgia_2_3
324,340497,Herschel Walker,PERSON,6,-0.9712,2,3,2022-03-27,Herschel Walker_2_3
325,340497,U.S. Senate,ORG,6,-0.9712,2,3,2022-03-27,U.S. Senate_2_3
326,340497,Trump,ORG,6,-0.9712,2,3,2022-03-27,Trump_2_3
327,340497,David Perdue,PERSON,6,-0.9712,2,3,2022-03-27,David Perdue_2_3
328,340497,Brian Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Brian Kemp_2_3
329,340497,Kemp,ORG,6,-0.9712,2,3,2022-03-27,Kemp_2_3
330,340497,2020,DATE,6,-0.9712,2,3,2022-03-27,2020_2_3
331,340497,Perdue,NORP,6,-0.9712,2,3,2022-03-27,Perdue_2_3
326,340497,Trump,ORG,6,-0.9712,2,3,2022-03-27,Trump_2_3
332,340497,Republican,NORP,6,-0.9712,2,3,2022-03-27,Republican_2_3
333,340497,Vernon Jones,PERSON,6,-0.9712,2,3,2022-03-27,Vernon Jones_2_3
334,340497,Congress,ORG,6,-0.9712,2,3,2022-03-27,Congress_2_3
323,340497,Georgia,GPE,6,-0.9712,2,3,2022-03-27,Georgia_2_3
335,340497,Saturday,DATE,6,-0.9712,2,3,2022-03-27,Saturday_2_3
336,340497,night,TIME,6,-0.9712,2,3,2022-03-27,night_2_3
337,340497,May 24,DATE,6,-0.9712,2,3,2022-03-27,May 24_2_3
338,340497,GOP,ORG,6,-0.9712,2,3,2022-03-27,GOP_2_3
339,340497,Democrat,NORP,6,-0.9712,2,3,2022-03-27,Democrat_2_3
340,340497,socialists,NORP,6,-0.9712,2,3,2022-03-27,socialists_2_3
341,340497,communists,NORP,6,-0.9712,2,3,2022-03-27,communists_2_3
342,340497,first,ORDINAL,6,-0.9712,2,3,2022-03-27,first_2_3
343,340497,RINO,ORG,6,-0.9712,2,3,2022-03-27,RINO_2_3
344,340497,this spring,DATE,6,-0.9712,2,3,2022-03-27,this spring_2_3
326,340497,Trump,ORG,6,-0.9712,2,3,2022-03-27,Trump_2_3
329,340497,Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Kemp_2_3
332,340497,Republican,NORP,6,-0.9712,2,3,2022-03-27,Republican_2_3
332,340497,Republican,NORP,6,-0.9712,2,3,2022-03-27,Republican_2_3
328,340497,Brian Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Brian Kemp_2_3
326,340497,Trump,WORK_OF_ART,6,-0.9712,2,3,2022-03-27,Trump_2_3
332,340497,Republican,NORP,6,-0.9712,2,3,2022-03-27,Republican_2_3
345,340497,Stacey Abrams,PERSON,6,-0.9712,2,3,2022-03-27,Stacey Abrams_2_3
339,340497,Democrat,NORP,6,-0.9712,2,3,2022-03-27,Democrat_2_3
346,340497,second,ORDINAL,6,-0.9712,2,3,2022-03-27,second_2_3
329,340497,Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Kemp_2_3
345,340497,Stacey Abrams,PERSON,6,-0.9712,2,3,2022-03-27,Stacey Abrams_2_3
347,340497,Cody Hall,PERSON,6,-0.9712,2,3,2022-03-27,Cody Hall_2_3
329,340497,Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Kemp_2_3
326,340497,Trump,ORG,6,-0.9712,2,3,2022-03-27,Trump_2_3
348,340497,50%,PERCENT,6,-0.9712,2,3,2022-03-27,50%_2_3
349,340497,Fox News,ORG,6,-0.9712,2,3,2022-03-27,Fox News_2_3
350,340497,this month,DATE,6,-0.9712,2,3,2022-03-27,this month_2_3
329,340497,Kemp,ORG,6,-0.9712,2,3,2022-03-27,Kemp_2_3
351,340497,50% to 39%,PERCENT,6,-0.9712,2,3,2022-03-27,50% to 39%_2_3
329,340497,Kemp,PERSON,6,-0.9712,2,3,2022-03-27,Kemp_2_3
352,340497,Eric Tanenblatt,PERSON,6,-0.9712,2,3,2022-03-27,Eric Tanenblatt_2_3
353,340497,ex-Georgia,ORG,6,-0.9712,2,3,2022-03-27,ex-Georgia_2_3
332,340497,Republican,NORP,6,-0.9712,2,3,2022-03-27,Republican_2_3
354,340497,Sonny Perdue,PERSON,6,-0.9712,2,3,2022-03-27,Sonny Perdue_2_3
